,Q14_hrs_all_jobs,Q2_Health,Q49_gender,Q50_age,Q3_Income_vs_5yr_ago,avg_hours_worked,avg_hours_worked_men,avg_hours_worked_women,Q4_Income_vs_5yr_fut,Q11_why_other_job,Q33_have_right_edu,Q62_ever_incarcerated,Q64_personal_income_cleaned,Q65_household_income_cleaned,statename,region
3477,16,3,2,56,3,38.7,41.4,36,3,1,1,0,46000,46000,Florida,South Region
3478,30,4,2,63,2,38.4,41.3,35.2,1,,1,0,,,Michigan,Midwest Region
3480,65,4,1,40,3,38.6,40.4,36.6,3,2,1,0,90000,90000,Florida,South Region
3486,35,3,2,65,2,40.1,43.3,36.3,3,,1,0,21000,45000,South Carolina,South Region
3487,40,4,2,79,2,37.6,39.7,34.9,1,,1,0,29000,0,California,West Region
3489,45,3,1,64,2,39.1,41.7,36,1,,1,0,50000,75000,Indiana,Midwest Region
3490,20,4,2,63,1,39,42.1,35.8,3,2,1,0,23000,115000,Iowa,Midwest Region
3491,35,4,1,56,1,39.3,41.7,36.6,2,1,1,0,20000,50000,Oklahoma,South Region
3492,48,3,1,57,3,41.4,43.9,37.8,1,,1,1,120000,150000,Wyoming,West Region
3493,48,4,1,42,1,39.3,41.3,37.1,2,1,1,0,70000,115000,Texas,South Region
3494,35,4,1,78,3,39.9,42.3,37,2,,1,0,75000,100000,Texas,South Region
3495,15,2,2,44,1,38.8,41.6,36.2,1,2,0,1,2500,60000,West Virginia,South Region
3496,40,2,2,35,3,38.8,41.5,35.7,3,,1,0,16800,56000,Tennessee,South Region
3497,30,5,2,62,3,38,39.9,36.1,2,,1,0,24000,45000,South Carolina,South Region
3500,55,4,2,55,3,37.6,39,36.3,2,2,1,0,63000,170000,Missouri,Midwest Region
3501,25,4,2,36,3,39.4,41.8,36.4,3,,1,0,21600,130000,Colorado,West Region
3506,45,5,2,55,2,38.1,40.2,35.9,3,2,1,0,62000,62000,Illinois,Midwest Region
3507,38,3,2,48,3,38,39.7,36.1,3,,1,0,65000,90000,Illinois,Midwest Region
3508,30,4,2,49,3,39.2,41.5,36.7,3,,1,0,32000,150000,North Carolina,South Region
3510,70,3,2,35,3,39.2,41.5,36.7,3,2,1,0,110000,190000,North Carolina,South Region
3515,50,2,1,87,1,38.9,40.6,37.2,1,,,,,,Florida,South Region
3516,3,3,2,68,1,37.6,40.6,34.5,2,,0,0,,12000,Massachusetts,Northeast Region
3522,26,3,2,29,2,39.4,42.4,35.8,3,2,0,0,2500,25000,Colorado,West Region
3523,40,3,1,60,3,38.5,41,35.9,1,,1,0,40000,70000,Pennsylvania,Northeast Region
3524,40,5,2,37,3,38.5,41.3,35.5,3,,1,0,72000,190000,Massachusetts,Northeast Region
3525,40,4,1,48,3,37.3,40.3,34.2,2,,,0,40000,90000,Minnesota,Midwest Region
3526,45,2,1,70,1,38.2,40.9,35,1,,1,0,21000,50000,Washington,West Region
3527,42,2,2,48,3,38.3,40.6,35.9,1,,0,0,75000,105000,Florida,South Region
3532,50,4,2,34,3,36.8,39.4,34,3,,0,0,86000,180000,New Hampshire,Northeast Region
3533,43,4,2,60,1,38.2,40.7,35.5,2,,1,0,,,Pennsylvania,Northeast Region
3534,50,4,1,47,3,39.8,42.2,37.3,2,,1,0,300000,450000,North Carolina,South Region
3537,20,4,2,49,2,37.7,40.2,35,2,,1,0,14000,70000,Michigan,Midwest Region
3538,40,3,1,57,2,38.4,41.3,35.1,3,,1,0,50000,50000,Illinois,Midwest Region
3539,38,4,2,34,3,38.4,41.3,35.1,3,,1,0,62000,200000,Illinois,Midwest Region
3541,40,2,2,66,3,38.4,41.3,35.1,1,,1,0,80000,80000,Illinois,Midwest Region
3542,60,4,1,53,3,38.5,41.6,35,3,,1,0,105000,200000,New Jersey,Northeast Region
3543,15,3,2,69,1,38.5,41.3,35.5,2,2,1,0,10000,120000,Massachusetts,Northeast Region
3545,65,5,2,30,3,38,40.1,36,3,,0,0,120000,370000,Massachusetts,Northeast Region
3546,45,5,1,38,3,39.8,42.2,37.3,3,,1,0,85000,125000,North Carolina,South Region
3548,50,4,2,42,3,37.9,40.3,35.5,3,,1,0,165000,200000,Maryland,South Region
3550,4,3,2,74,1,38.5,41.5,35.5,1,,1,1,6600,40000,Massachusetts,Northeast Region
3551,85,3,1,25,3,42.4,44.6,40.3,3,,1,0,,,New York,Northeast Region
3552,40,3,1,42,2,37.1,39.6,34.3,3,,0,0,39500,62000,Pennsylvania,Northeast Region
3554,5,3,2,42,3,39.2,41.3,37,3,,0,0,12000,12000,Maryland,South Region
3555,40,4,2,42,3,38.4,39.4,37.4,3,,1,0,38000,140000,Maryland,South Region
3556,40,2,2,64,2,39.2,41.3,37,1,,0,1,52000,52000,Maryland,South Region
3557,50,4,2,51,3,38.1,40.4,35.4,2,,1,0,50000,120000,California,West Region
3560,40,4,2,50,2,38.8,41.3,35.7,2,,1,0,,,Texas,South Region
3561,12,3,2,49,2,40.4,42.7,37.5,2,,0,0,16000,150000,Texas,South Region
3563,52,2,2,29,1,37.9,39.6,35.9,3,1,0,0,26000,2200,California,West Region
3564,65,5,1,61,3,37.9,39.6,35.9,3,,1,0,160000,200000,California,West Region
3566,84,3,1,55,1,40.2,42.8,37.3,3,,1,0,40000,50000,Virginia,South Region
3567,40,3,2,43,1,36,38.9,32.8,1,,0,0,37000,100000,Connecticut,Northeast Region
3571,40,5,2,52,3,46.5,50.6,40.8,2,,1,0,15000,100000,South Dakota,Midwest Region
3572,56,3,1,48,3,38.2,39.9,36.6,3,1,1,0,80000,80000,Pennsylvania,Northeast Region
3573,25,3,1,34,2,38.6,40.5,36.5,2,4,0,0,30000,30000,Illinois,Midwest Region
3580,40,3,1,59,1,38.6,41.5,35.4,1,,1,0,21000,21000,Minnesota,Midwest Region
3584,60,3,1,72,1,38.7,41.5,35.8,1,4,1,0,50000,65000,Maine,Northeast Region
3585,39,2,1,54,3,37.8,40.8,34.8,3,,1,0,16000,,Missouri,Midwest Region
3588,40,3,1,36,1,37.7,40.1,35.2,3,,1,0,30000,30000,Kentucky,South Region
3589,55,4,1,57,3,38.3,40.6,35.9,3,4,1,1,100000,120000,Florida,South Region
3592,34,2,2,55,2,37.8,39.8,35.7,2,,0,0,30000,200000,California,West Region
3593,35,4,1,49,3,38.7,40.5,36.9,2,1,1,0,50000,50000,New York,Northeast Region
3595,72,4,1,48,3,37.5,40.3,34.6,3,2,1,1,80000,80000,Massachusetts,Northeast Region
3597,50,2,2,54,2,38.8,40.7,36.7,2,4,0,1,40000,80000,Arizona,West Region
3598,38,4,2,58,1,38.8,40.7,36.7,2,,0,0,100000,100000,Arizona,West Region
3599,40,4,1,49,3,38.2,40.5,35.4,3,,1,0,114000,114000,California,West Region
3600,20,3,2,66,3,36.5,38.9,33.7,1,,1,0,30000,55000,California,West Region
3602,35,3,2,70,1,38.2,40.6,35.8,2,4,1,0,70000,76000,New Jersey,Northeast Region
3604,60,3,2,67,2,37.9,39.6,35.9,3,1,1,0,2000,3000,California,West Region
3605,65,5,1,57,2,37.9,39.6,35.9,2,,1,0,,,California,West Region
3606,40,4,2,35,3,38.3,40,36.3,3,,1,0,100000,160000,Vermont,Northeast Region
3607,60,3,1,62,1,39.5,43.6,35.1,1,1,1,0,10000,10000,Pennsylvania,Northeast Region
3609,40,4,2,30,3,37.2,39.8,34.1,3,,1,0,47000,100000,Oregon,West Region
3610,40,3,1,62,2,38.7,40.5,36.9,1,,,0,60000,140000,New York,Northeast Region
3611,32,2,1,65,1,38.5,41,35.8,1,,1,0,35000,100000,Virginia,South Region
3612,40,3,2,59,3,38.6,40.2,37,2,,1,0,40000,110000,Virginia,South Region
3614,40,4,2,67,3,40.5,43.6,36.7,3,,1,0,135000,185000,North Carolina,South Region
3616,80,3,1,65,2,38.8,40.5,37.2,3,,0,0,10000,50000,Louisiana,South Region
3617,40,2,1,35,3,39.8,43.2,36.2,3,1,1,0,65000,65600,Louisiana,South Region
3619,40,4,1,32,3,38.8,40.7,36.7,3,,1,0,65000,100000,Arizona,West Region
3621,45,4,2,44,2,39.1,41.1,37,2,,1,0,62000,62000,Georgia,South Region
3625,50,4,1,62,3,37.7,39.9,35.2,2,,1,0,125000,125000,Missouri,Midwest Region
3626,25,5,2,33,2,38.1,40.3,35.9,3,,0,0,12000,14500,New Jersey,Northeast Region
3629,52,3,2,52,3,35.7,38,33.4,3,2,1,0,44000,136000,Michigan,Midwest Region
3630,20,3,2,64,1,36.1,38.7,33.1,2,,1,0,19000,19000,Indiana,Midwest Region
3631,50,3,2,25,2,39.1,41.1,37.2,2,,1,0,36000,50000,Georgia,South Region
3632,35,4,2,55,3,37.9,41.3,34.2,3,,1,0,39000,39000,Wisconsin,Midwest Region
3636,32,4,2,57,3,37.8,39.8,35.7,2,,1,0,48000,58000,California,West Region
3637,40,3,2,62,1,38.3,40.6,35.9,1,2,1,0,20000,20000,Florida,South Region
3639,14,4,2,24,2,39.1,42.3,35.6,3,,1,0,12000,45000,New York,Northeast Region
3641,0,3,2,64,1,39.8,42.9,36.3,1,,,0,18000,18000,Texas,South Region
3643,40,1,1,63,2,38.1,39.8,36,2,,1,0,30000,30000,Georgia,South Region
3644,10,4,2,70,1,39.5,42,36.9,2,2,1,0,10000,75000,Georgia,South Region
3645,60,4,2,38,2,39.8,41.8,37.4,3,,1,0,55000,110000,Texas,South Region
3646,60,4,2,32,3,39.9,42.3,37.2,3,,1,0,50000,200000,Texas,South Region
3647,47,4,2,39,3,38.5,41.7,35,3,4,0,0,72500,120000,Nebraska,Midwest Region
3650,55,3,2,61,3,38.6,41.4,35.3,2,,1,0,145000,145000,Washington,West Region
3651,40,5,1,31,3,39.1,41,37.2,3,,1,0,40000,80000,Tennessee,South Region
3652,40,3,2,36,3,38.8,41.2,35.9,2,,0,0,30000,55000,Washington,West Region
3654,35,4,1,60,2,39.1,42,36,2,,1,0,82000,160000,New York,Northeast Region
3658,50,5,2,61,3,39.9,42.7,36.7,1,,1,0,67000,97000,Florida,South Region
3661,40,1,1,45,1,38.8,40.7,36.7,1,,0,0,33000,,Arizona,West Region
3664,45,3,1,65,3,38.8,40.7,36.7,1,,1,0,26000,,Arizona,West Region
3665,8,3,2,20,3,38.2,40.5,35.4,2,,0,0,1000,1000,California,West Region
3667,28,4,2,55,2,37.1,39.6,34.3,2,,1,0,20000,120000,Pennsylvania,Northeast Region
3669,40,3,1,60,3,38.1,40.5,35.8,2,,1,0,,,Tennessee,South Region
3673,40,3,2,62,1,39.2,42.3,35.8,1,,1,0,,,New Jersey,Northeast Region
3675,18,3,2,60,1,39,42.6,34.9,1,,1,0,12000,35000,Michigan,Midwest Region
3676,20,2,2,60,1,38.3,39.8,36.9,1,,1,0,16000,16000,Missouri,Midwest Region
3678,50,3,2,47,3,38.8,41.1,36.3,3,,1,0,80000,200000,New Jersey,Northeast Region
3680,60,3,1,45,3,39.4,41.4,37.1,2,,1,1,53000,100000,Iowa,Midwest Region
3681,72,4,2,29,1,40.2,44,35.4,2,1,0,0,20000,80000,Washington,West Region
3682,45,5,2,42,3,34.9,36.7,33.1,2,1,1,0,55000,100000,New York,Northeast Region
3683,40,4,1,35,3,38.4,39.8,36.8,3,,1,0,55000,110000,Florida,South Region
3684,42,4,2,46,3,37.8,40.9,34.1,3,,1,0,77600,125000,Utah,West Region
3685,12,4,2,62,3,39,42.5,35.1,2,2,1,0,8600,31000,Illinois,Midwest Region
3686,48,2,2,65,2,38.5,40.6,36.4,3,,1,0,30000,30000,Missouri,Midwest Region
3687,80,2,2,27,1,38.1,40.7,35,1,2,0,0,,1000,Utah,West Region
3688,50,4,2,50,1,39.5,43.2,35.2,3,4,1,0,40000,75000,Michigan,Midwest Region
3689,36,4,2,37,2,37.7,40.3,35,3,,1,0,75000,150000,Michigan,Midwest Region
3690,47,5,2,50,1,37.2,39.6,34.7,3,1,1,0,35000,235000,Vermont,Northeast Region
3691,40,5,1,25,2,40.3,43.5,36.6,2,2,1,0,,,Virginia,South Region
3693,50,3,1,54,3,38,40.4,35.6,3,,1,1,265000,300000,Ohio,Midwest Region
3695,72,2,1,24,3,37.9,39.6,35.9,3,1,1,0,42000,44000,California,West Region
3696,32,3,2,60,2,38,40.4,35.6,2,,0,0,15000,15000,Ohio,Midwest Region
3697,40,3,2,59,3,37.8,39.6,35.9,2,,1,0,55000,105000,Wisconsin,Midwest Region
3698,40,5,2,64,2,39.4,41.8,36.7,1,,1,0,90000,90000,Colorado,West Region
3699,40,4,2,23,3,37.9,40.7,34.9,3,,1,0,22037.16,54889.16,Michigan,Midwest Region
3700,50,4,1,32,3,38.5,40.6,36.4,3,,1,0,130000,150000,Missouri,Midwest Region
3701,45,4,2,40,3,38.8,41.4,36,3,,1,0,60000,130000,South Carolina,South Region
3706,60,3,1,53,2,38.2,41.2,35,2,2,1,0,50000,50000,Texas,South Region
3708,1,4,,,3,37.1,40.7,32.5,2,,1,0,50,250000,Utah,West Region
3711,42,4,2,32,3,38.7,40.5,36.9,3,2,0,0,30000,30000,New York,Northeast Region
3714,45,4,1,36,3,38.7,40.7,36.7,3,,1,0,85000,85000,Kentucky,South Region
3721,36,3,2,45,2,38.4,41.1,35.3,2,1,1,0,,,Illinois,Midwest Region
3723,45,4,1,55,3,38.4,41.1,35.4,2,,1,0,114000,137000,Pennsylvania,Northeast Region
3725,16,5,2,55,3,37.8,40.5,34.8,3,,1,0,,,New Jersey,Northeast Region
3727,45,4,1,37,3,40.7,43.4,37.4,3,,1,0,62500,90000,Georgia,South Region
3728,60,5,1,46,3,38.6,40.5,36.5,2,,1,0,70000,710000,Illinois,Midwest Region
3729,46,2,1,52,2,38.9,42,35.4,1,,1,0,40000,40000,Illinois,Midwest Region
3730,50,3,2,51,3,38.8,41.9,35.5,2,,1,0,200000,,Michigan,Midwest Region
3734,60,3,2,38,3,37.9,39.6,35.9,3,,1,0,100000,100000,California,West Region
3735,32,4,2,53,3,38.9,42,35.1,3,,1,0,48000,95000,Indiana,Midwest Region
3736,45,3,2,29,2,37.5,40.5,34.3,3,1,1,0,24000,24000,Michigan,Midwest Region
3737,30,5,1,62,3,38.4,40.9,35.7,3,,1,1,80000,80000,Tennessee,South Region
3739,8,5,2,52,3,39,40.8,37.1,3,,1,0,0,,Arkansas,South Region
3740,50,3,1,56,3,40,42.4,37.4,3,,1,0,125000,175000,Texas,South Region
3742,30,4,2,44,3,33.7,36,31.1,2,,1,0,85000,130000,Iowa,Midwest Region
3744,10,2,1,70,2,38.7,40.7,36.7,3,,1,0,25000,75000,Kentucky,South Region
3746,55,4,2,50,3,38.7,40.7,36.7,2,,0,0,,,Kentucky,South Region
3748,35,3,,60,1,38.1,40.6,35.3,1,,1,0,27000,54000,Colorado,West Region
3749,35,3,2,61,3,37.9,39.6,35.9,2,4,1,0,180000,180000,California,West Region
3750,20,5,1,68,3,39.8,43.3,35.6,3,4,1,0,125000,125000,Colorado,West Region
3752,60,3,1,61,3,37.9,39.6,35.9,3,,1,1,150000,175000,California,West Region
3754,20,4,2,31,3,39,41.2,36.3,3,,1,0,10000,45000,Georgia,South Region
3757,12,4,1,77,3,38.4,40.9,35.9,2,2,,0,36000,112000,Maine,Northeast Region
3762,40,4,2,29,2,38,40.1,36,3,,0,0,25000,25000,Massachusetts,Northeast Region
3767,85,5,2,41,3,37.4,40.3,34.4,3,1,1,0,,,Massachusetts,Northeast Region
3770,35,3,2,49,2,39.8,41.8,37.4,3,,1,0,15000,,Texas,South Region
3773,11,3,1,48,2,38.6,40.5,36.5,2,,1,0,80000,80000,Illinois,Midwest Region
3774,40,1,1,57,3,37.9,39.6,35.9,3,,1,1,41000.25,81556.5,California,West Region
3776,40,3,2,47,1,37.7,39.7,35.5,3,3,1,0,20000,36000,New York,Northeast Region
3779,50,2,1,59,3,37.9,39.6,35.9,2,1,1,0,40000,50000,California,West Region
3780,10,3,2,62,2,37.9,39.6,35.9,2,2,1,0,40,78000,California,West Region
3781,36,3,2,46,1,40.4,42.7,37.5,3,,0,0,18000,18000,Texas,South Region
3783,48,3,1,47,3,40,42.8,36.9,2,,1,0,20000,20000,Georgia,South Region
3786,40,4,1,43,3,38.3,40.3,36.2,3,,1,0,32000,60000,Florida,South Region
3787,18,4,2,49,1,40.5,43.2,36.8,3,2,0,0,11000,16000,Kansas,Midwest Region
3791,38,3,1,54,2,38.2,39.9,36.6,2,,0,0,42000,42000,Pennsylvania,Northeast Region
3792,50,2,1,45,3,37.3,39.3,35.2,2,,0,0,44000,44000,Oregon,West Region
3793,50,3,2,35,3,38.7,41.5,35.5,3,,1,0,36000,90000,Illinois,Midwest Region
3803,42,3,1,56,3,38.7,40.6,36.8,3,,,0,145000,145000,Maryland,South Region
3805,40,4,1,53,2,39.1,41.4,36.7,2,,0,0,65000,120000,Virginia,South Region
3806,38,5,1,34,3,37.7,40.4,34.9,3,,1,0,80000,80000,Tennessee,South Region
3807,42,4,2,47,3,39.2,41.5,36.7,3,,1,0,,,North Carolina,South Region
3809,45,3,,40,2,39,41.7,36.1,3,,1,0,,,Pennsylvania,Northeast Region
3810,45,5,2,41,3,39,41,36.7,3,,1,0,98000,150000,Ohio,Midwest Region
3811,36,3,2,35,2,38.9,42,35.4,2,,1,0,12000,25000,Illinois,Midwest Region
3812,25,4,2,64,1,38.8,41.3,36.2,2,4,1,0,27247,27247,North Carolina,South Region
3813,45,4,1,54,3,37,39.6,34.4,3,,1,0,80000,150000,Michigan,Midwest Region
3814,40,3,2,41,1,38.1,41,34.7,2,,0,0,57000,99000,Pennsylvania,Northeast Region
3815,50,4,1,59,3,38.4,42.2,34.2,3,,1,0,,,Pennsylvania,Northeast Region
3818,65,4,2,55,3,39.1,41.5,36.5,2,,1,0,90000,125000,Iowa,Midwest Region
3819,27,3,1,22,3,37.9,40.2,35.5,3,,0,0,17000,215000,Pennsylvania,Northeast Region
3822,37,4,2,25,3,37.4,40.3,34.4,3,,1,0,38000,87000,Massachusetts,Northeast Region
3826,40,4,2,60,3,38,40.4,35.6,1,,1,0,68000,68000,Ohio,Midwest Region
3827,8,4,2,46,1,38.6,40.5,36.6,3,,1,0,12140,12140,Florida,South Region
3828,40,5,1,32,3,38.3,40.7,36,3,,,1,40000,40000,South Carolina,South Region
3829,38,3,2,53,2,37.9,40,36,2,,1,0,21000,57000,Georgia,South Region
3832,40,2,2,50,3,37.3,39.6,35,3,,1,0,42000,42000,New York,Northeast Region
3835,40,3,1,50,2,37.3,39.6,35,2,,0,0,40000,40000,New York,Northeast Region
3836,40,3,2,62,3,38.3,40.3,36.2,3,,1,0,100000,100000,Minnesota,Midwest Region
3837,45,3,1,43,2,38.1,40.7,35,3,,0,0,34000,34000,Utah,West Region
3838,70,4,2,33,3,42.4,44.6,40.3,3,,0,0,62000,100000,New York,Northeast Region
3839,40,3,2,32,3,39.3,41.3,37.1,3,,1,0,26000,26000,Texas,South Region
3840,60,4,1,50,3,39.8,42.9,36.3,3,,1,0,340000,340000,Texas,South Region
3841,40,4,2,57,2,38.1,40.4,35.7,2,1,1,0,20000,80000,Michigan,Midwest Region
3842,30,3,2,53,3,37.9,39.6,35.9,2,1,1,1,95000,180000,California,West Region
3844,40,3,2,58,3,39.5,42.5,36.3,2,2,1,0,15000,100000,Louisiana,South Region
3846,40,4,1,54,1,39.1,41.3,36.7,2,,1,0,52000,60000,Iowa,Midwest Region
3850,80,4,2,26,3,38.9,41.4,36.4,2,4,1,0,25000,50000,Missouri,Midwest Region
3851,40,2,2,39,1,37.9,39.6,35.9,3,,1,,32000,90000,California,West Region
3852,40,3,2,68,1,39.2,41.5,36.7,1,,1,0,100000,100000,North Carolina,South Region
3853,50,4,1,31,3,40.2,42.8,37.4,3,,1,0,105000,105000,Mississippi,South Region
3854,28,3,2,63,3,39.1,41.7,36,1,,1,0,19000,0,Indiana,Midwest Region
3855,75,4,1,57,3,38.4,40.8,35.4,3,4,1,0,11000000,17000000,Washington,West Region
3856,40,4,1,60,2,38.8,41.4,36.1,3,,1,0,89000,110000,Virginia,South Region
3857,40,4,2,47,3,38,41.8,32.4,3,,1,0,25000,100000,Kansas,Midwest Region
3859,40,5,2,52,3,37.9,41,34.5,3,4,1,0,50000,140000,Indiana,Midwest Region
3860,40,4,3,47,3,38.4,39.4,37.4,3,,1,,75000,75000,Maryland,South Region
3861,30,5,2,52,2,38.6,41.4,35.4,3,1,1,0,30000,35000,Rhode Island,Northeast Region
3863,18,4,2,68,2,39.2,41.5,36.7,2,,1,0,21000,70000,North Carolina,South Region
3864,18,4,2,46,2,37,39.2,34.5,2,,1,0,55000,110000,Indiana,Midwest Region
3866,40,3,2,45,2,37.7,40.1,35.2,2,,1,0,62000,62000,Kentucky,South Region
3867,55,4,1,43,3,41.3,43.9,38.2,2,2,1,0,,,Texas,South Region
3868,42,4,2,37,3,38.1,40.4,35.5,3,,1,0,82000,114000,California,West Region
3869,35,3,3,60,1,39.8,41.8,37.4,2,,1,0,,,Texas,South Region
3870,50,4,2,28,3,37.4,39.2,35.5,3,,1,0,64000,100000,California,West Region
3871,40,3,2,64,3,39.4,41.2,37.3,2,,0,0,60000,80000,New Jersey,Northeast Region
3872,40,3,2,30,3,38.8,42.1,35,3,,1,0,0,0,Georgia,South Region
3873,40,4,1,25,3,38.5,41,35.9,3,2,1,0,25000,25000,Pennsylvania,Northeast Region
3874,40,3,1,60,1,38.1,40.4,35.7,2,1,1,0,44000,44000,Michigan,Midwest Region
3875,55,4,1,60,2,39.6,41.5,37.5,2,4,1,0,40000,66000,North Carolina,South Region
3876,20,5,1,58,1,37.6,40.8,34,1,,1,0,40000,45000,Washington,West Region
3877,20,4,2,54,3,35.4,37.5,33.2,3,4,1,0,,,Mississippi,South Region
3878,45,5,1,58,3,39.5,42,36.9,2,,1,0,110000,110000,Georgia,South Region
3879,40,5,1,71,2,39.3,41.4,36.8,3,,1,0,120000,120000,Hawaii,West Region
3880,20,5,1,69,2,41,43.8,37.7,3,,1,0,15000,50000,Wyoming,West Region
3881,55,4,2,53,3,38.7,40.7,36.7,2,,0,0,,,Kentucky,South Region
3882,40,3,1,43,3,38.6,41.8,35.1,3,,0,0,36000,78000,Wisconsin,Midwest Region
3884,3,2,2,21,1,39.1,42.3,35.3,3,2,1,0,0,1230,Indiana,Midwest Region
3886,65,5,1,62,2,40.1,41.7,38.4,2,1,1,0,41000,41000,California,West Region
3887,40,4,2,47,2,39.1,41.3,36.7,2,,0,0,32000,70000,Iowa,Midwest Region
3888,60,3,1,49,2,39.4,41.8,36.7,1,,1,0,,,Colorado,West Region
3889,60,2,1,60,2,40,42.7,36.5,3,1,1,,29000,29000,Texas,South Region
3890,60,3,2,48,3,38.5,41.6,35,3,1,0,0,44000,47000,New Jersey,Northeast Region
3892,50,3,1,56,3,40.8,43.6,37.5,3,,0,0,50000,75000,Louisiana,South Region
3894,44,3,2,50,3,37.6,39.9,35.2,3,2,1,0,70000,155000,New York,Northeast Region
3895,45,3,2,57,2,38,39.1,36.8,2,,1,0,95000,95000,Hawaii,West Region
3896,40,1,2,62,3,39,42.4,35.2,1,,1,0,46000,125000,Wisconsin,Midwest Region
3897,30,3,2,64,2,39.2,41.5,36.7,1,,1,0,30000,110000,North Carolina,South Region
3898,30,4,3,,3,39,41.7,36.1,3,,1,0,,,Pennsylvania,Northeast Region
3899,10,4,2,54,3,38.8,41.3,35.7,3,,1,0,5000,155000,Texas,South Region
3900,30,4,,,3,36.5,39.5,33.4,2,4,1,0,,,Rhode Island,Northeast Region
3901,20,3,1,38,3,37.3,39.3,35.2,3,,1,0,40000,120000,Oregon,West Region
3903,36,4,2,58,3,41.3,43.9,38.2,3,,1,0,103000,103000,Texas,South Region
3904,50,4,1,50,3,39,41.2,36.6,2,,1,0,350000,350000,New Jersey,Northeast Region
3905,25,4,2,52,3,37.6,41.1,33.5,3,,1,0,10000,85000,Michigan,Midwest Region
3907,45,4,1,57,3,42.4,44.6,40.3,2,,1,0,350000,400000,New York,Northeast Region
3908,55,2,2,40,2,37.4,39.9,34.6,3,1,1,0,50000,50000,New York,Northeast Region
3909,50,4,1,22,3,38,40.1,36,3,2,0,0,40000,80000,Massachusetts,Northeast Region
3910,40,5,2,57,2,38.3,40.3,36.2,2,3,1,0,30000,30000,Minnesota,Midwest Region
3912,30,4,2,22,3,39.8,42.9,36.4,3,1,1,0,12000,50000,Kentucky,South Region
3913,32,4,1,48,3,36.6,38.8,34.1,3,,1,0,38000,100000,New York,Northeast Region
3914,40,3,1,25,3,39.8,42.2,37.3,3,,1,0,120000,120000,North Carolina,South Region
3915,40,5,1,34,3,37.2,39.7,34.7,3,,0,0,45000,45000,Massachusetts,Northeast Region
3916,48,3,1,65,2,37.9,39.6,36,1,,1,0,42000,42000,Arkansas,South Region
3918,46,4,2,53,3,37.7,40,35,3,2,0,0,60000,110000,California,West Region
3919,40,4,1,52,3,38.6,40.5,36.6,3,,1,0,74000,124000,Florida,South Region
3921,14,4,2,80,2,38.6,40.5,36.5,2,,1,0,,,Illinois,Midwest Region
3922,30,5,2,54,2,41.8,45.5,37.2,2,,1,0,250000,350000,Louisiana,South Region
3923,50,3,2,60,3,37.8,40.7,34.7,3,,1,0,33000,98000,Wisconsin,Midwest Region
3924,50,5,2,49,3,39.3,41.3,37.1,3,2,,0,,,Texas,South Region
3926,30,4,1,60,3,38,40.4,35.6,1,,1,0,280000,310000,Ohio,Midwest Region
3928,30,3,1,79,2,36.1,38.4,33.5,2,,1,0,0,50000,Washington,West Region
3929,50,4,1,29,3,38.6,40.5,36.5,3,,0,0,50000,90000,Illinois,Midwest Region
3930,35,4,2,40,3,38.6,40.3,36.7,3,,1,0,63500,63500,Florida,South Region
3931,40,3,2,51,3,38.7,41.1,35.9,3,,1,0,85000,85000,New York,Northeast Region
3932,60,3,2,52,3,37,39.7,34.2,1,,0,0,130000,130000,California,West Region
3933,15,5,2,20,3,38.1,40.3,35.9,3,4,1,0,0,78000,New Jersey,Northeast Region
3935,50,4,2,45,3,39.4,42.7,35.8,3,,1,0,54000,110000,Georgia,South Region
3936,40,3,1,35,3,39.7,41.4,37.7,3,,1,0,65000,115000,Colorado,West Region
3938,46,4,1,62,3,37.9,40.8,34.9,2,,1,0,,,Massachusetts,Northeast Region
3941,42,5,1,31,3,39.5,42.1,36.6,3,1,1,0,2300,37000,Kansas,Midwest Region
3943,30,3,1,69,3,38.5,40.7,36.1,2,,1,0,120000,150000,Florida,South Region
3944,35,3,1,30,3,38.8,41.2,36.1,3,,1,0,124000,124000,New Hampshire,Northeast Region
3946,40,5,2,27,3,40.3,43.3,37.2,3,,1,0,32000,32000,Virginia,South Region
3947,37,3,1,35,3,37.1,40,34,3,,1,0,30000,30000,New York,Northeast Region
3949,46,4,2,58,3,39.5,42.1,36.6,3,4,1,0,48000,80000,North Carolina,South Region
3950,48,3,1,41,3,40.1,42.5,37.4,3,,1,1,135000,135000,Texas,South Region
3951,20,4,1,82,2,39.9,41.8,37.7,3,1,1,1,0,20000,Texas,South Region
3955,50,3,2,28,3,39,41.4,36.4,3,1,1,0,56000,156000,Indiana,Midwest Region
3956,40,4,1,60,2,38.1,40.5,35.7,2,,0,0,36000,36000,Maine,Northeast Region
3957,30,3,2,43,3,38.7,40.7,36.7,3,4,1,0,50000,100000,Kentucky,South Region
3958,45,4,3,37,1,38.8,40.5,37.2,3,,1,0,95000,98000,Louisiana,South Region
3961,50,4,1,26,3,38,39.8,36,2,2,1,0,75000,150000,California,West Region
3963,60,4,1,26,2,37.9,39.6,35.9,2,,1,0,70000,210000,California,West Region
3964,40,4,2,62,3,38.5,41,35.9,1,,0,0,81000,112000,Pennsylvania,Northeast Region
3965,55,2,1,46,3,39.5,42,36.9,2,,1,0,75000,95000,Georgia,South Region
3968,40,4,2,51,3,38.5,40.5,36.4,3,,1,0,85000,150000,Ohio,Midwest Region
